업종명,업소명,소재지(도로명),소재지(지번),영업장면적,소재지전화,업태명
휴게음식점,빵위에 치즈 은평점,"서울특별시 은평구 연서로16길 15, 1층 중앙호 (역촌동)",서울특별시 은평구 역촌동 2-7,35,,일반조리판매
휴게음식점,블루밍 캔카페 &amp; 눈꽃빙수,"서울특별시 은평구 연서로 183, 1층 (갈현동)",서울특별시 은평구 갈현동 462-48,27,,기타 휴게음식점
휴게음식점,From12 (프롬),"서울특별시 은평구 통일로63길 9-7, 1층 (녹번동, 라그라스)",서울특별시 은평구 녹번동 117-78 라그라스,35.16,,기타 휴게음식점
휴게음식점,오브드카페,"서울특별시 은평구 은평로13길 5-6, 1층 102호 (응암동, 연송에버빌)",서울특별시 은평구 응암동 85-20 연송에버빌,26.8,,커피숍
휴게음식점,카페인중독 신사점,"서울특별시 은평구 은평로 43, 1층 (신사동)",서울특별시 은평구 신사동 3-21,26.4,,기타 휴게음식점
휴게음식점,이마트24 R응암증산점,"서울특별시 은평구 응암로9길 19, 1층 (응암동)",서울특별시 은평구 응암동 593-1,3,,기타 휴게음식점
휴게음식점,미니스톱 은평우물골점,"서울특별시 은평구 진관2로 57-7, 253동 지하1층 상가B109호 (진관동, 은평뉴타운 우물골)",서울특별시 은평구 진관동 81 은평뉴타운 우물골,5,,편의점
휴게음식점,럭키문,"서울특별시 은평구 은평로12길 8-4, 1층 101호 (응암동)",서울특별시 은평구 응암동 98-9,79.05,0507-1420-0144,기타 휴게음식점
휴게음식점,커피공장103 DMC점,"서울특별시 은평구 수색로 200, 1층 (증산동)",서울특별시 은평구 증산동 213-20,27.8,,기타 휴게음식점
휴게음식점,Freerole(프리롤),"서울특별시 은평구 진흥로 201, 1~2층 (불광동)",서울특별시 은평구 불광동 285-20,212.76,,기타 휴게음식점
휴게음식점,도담테크(주)투썸플레이스 연신내엘피스점,"서울특별시 은평구 통일로 829, 연신엘피스 1~2층 (대조동)",서울특별시 은평구 대조동 186-3 연신엘피스,220.55,,기타 휴게음식점
휴게음식점,새시로커피랩,"서울특별시 은평구 역말로4길 6, 초원그린빌 1층 (역촌동)",서울특별시 은평구 역촌동 56-4 초원그린빌,35.51,,기타 휴게음식점
휴게음식점,치즈당,"서울특별시 은평구 통일로83길 5-4, 1층 (갈현동)",서울특별시 은평구 갈현동 403-8,38.61,,기타 휴게음식점
휴게음식점,스낵 안다미로,"서울특별시 은평구 서오릉로 94, 지하1층 (대조동, 삼성타운아파트)",서울특별시 은평구 대조동 231 삼성타운아파트,16.5,,기타 휴게음식점
휴게음식점,세븐일레븐 은평그랑블점,"서울특별시 은평구 서오릉로 159, 에덴빌딩 1층 (구산동)",서울특별시 은평구 구산동 3-1 에덴빌딩,3.3,02-3284-8112,기타 휴게음식점
휴게음식점,카페희다 응암점,"서울특별시 은평구 응암로 294, 이화가정의학과 1층 (응암동)",서울특별시 은평구 응암동 104-42 이화가정의학과,45,,기타 휴게음식점
휴게음식점,지에스(GS)25연서로점,"서울특별시 은평구 연서로 162, 1층 (대조동)",서울특별시 은평구 대조동 223-13,52.89,,기타 휴게음식점
휴게음식점,하르당 - 불광역점,"서울특별시 은평구 통일로 731, 1층 (대조동)",서울특별시 은평구 대조동 14-1,30.09,,기타 휴게음식점
휴게음식점,컴포즈커피 은평진관점,"서울특별시 은평구 진관2로 15-46, 메트로프라자 제1층 제106호 (진관동)",서울특별시 은평구 진관동 70 메트로프라자,61.6,,기타 휴게음식점
휴게음식점,루시카토 은평롯데몰점,"서울특별시 은평구 통일로 1050, 롯데몰 은평점 1층 17호 (진관동)",서울특별시 은평구 진관동 63 롯데몰 은평점,173,,기타 휴게음식점
휴게음식점,GS25 구산중앙점,"서울특별시 은평구 연서로11길 20-5, 1층 (구산동)",서울특별시 은평구 구산동 18-20,91.4,,기타 휴게음식점
휴게음식점,샐러드식당 연신내점,"서울특별시 은평구 통일로 906, 제지층 제비01호 (불광동, 해피플러스1)",서울특별시 은평구 불광동 483-11 해피플러스1,44.78,,기타 휴게음식점
휴게음식점,CU 신사미성점,"서울특별시 은평구 증산로15길 35-10, 제9동에이상가동 제1층 제3호 (신사동, 미성아파트)",서울특별시 은평구 신사동 140-1 미성아파트,3.3,,기타 휴게음식점
휴게음식점,LJUV,"서울특별시 은평구 통일로 838-6, 1층 (불광동)",서울특별시 은평구 불광동 307-8,80,,기타 휴게음식점
휴게음식점,샐럽스프 진관점,"서울특별시 은평구 진관2로 19, 휴먼프라자 I 1층 106호 (진관동)",서울특별시 은평구 진관동 74 휴먼프라자 I,51.5,,기타 휴게음식점
휴게음식점,지에스(GS)25 갈현사랑점,"서울특별시 은평구 연서로17길 46-1, 1층 (갈현동)",서울특별시 은평구 갈현동 497-13,56,,기타 휴게음식점
휴게음식점,감성 토스트,"서울특별시 은평구 갈현로17나길 36-6, 1층 (구산동)",서울특별시 은평구 구산동 182-22,26.6,,기타 휴게음식점
휴게음식점,이마트24 R은평역촌역점,"서울특별시 은평구 서오릉로 58, 1층 (녹번동)",서울특별시 은평구 녹번동 80-9,3,,기타 휴게음식점
휴게음식점,이마트24R 은평우정점,"서울특별시 은평구 통일로 805, 1층 (대조동)",서울특별시 은평구 대조동 187-53,3,,편의점
휴게음식점,세븐일레븐 은평청구점,"서울특별시 은평구 통일로83길 6, 1층 (갈현동)",서울특별시 은평구 갈현동 394-21,4.08,,편의점
휴게음식점,달쥬과일상점 은평34호점,"서울특별시 은평구 연서로11길 22, 1층 (구산동)",서울특별시 은평구 구산동 18-25,42.9,,기타 휴게음식점
휴게음식점,바오빙 증산점,"서울특별시 은평구 증산로3길 8, 1층 (증산동)",서울특별시 은평구 증산동 176-7,53.83,,기타 휴게음식점
휴게음식점,여우네먹거리,"서울특별시 은평구 증산로 지하 400, 6호선 새절역사무소 지하1층 (신사동)",서울특별시 은평구 신사동 337-5 6호선 새절역사무소,43.6,,기타 휴게음식점
휴게음식점,카페 이륜당 연신내점,"서울특별시 은평구 연서로21길 22, 1층 (갈현동)",서울특별시 은평구 갈현동 478-18,70,,커피숍
휴게음식점,노리들노리쌤 은평점,"서울특별시 은평구 수색로 200, 2층 232,233,234호 (증산동, DMC센트럴자이)",서울특별시 은평구 증산동 213-20 DMC센트럴자이,61.83,,커피숍
휴게음식점,이마트24 응암스카이점,"서울특별시 은평구 백련산로4길 10, 1층 (응암동)",서울특별시 은평구 응암동 228-3,3.3,,편의점
휴게음식점,맘스츄 은평뉴타운점,"서울특별시 은평구 진관4로 17, 820동 1층 103호 (진관동, 은평뉴타운상림마을)",서울특별시 은평구 진관동 19 은평뉴타운상림마을,30,,커피숍
휴게음식점,씨유 진관캐슬점,"서울특별시 은평구 진관4로 17, 820동 1층 104호 (진관동, 은평뉴타운상림마을)",서울특별시 은평구 진관동 19 은평뉴타운상림마을,10,,편의점
휴게음식점,달콤라르,"서울특별시 은평구 진관4로 17, 818동 1층 101호 (진관동, 은평뉴타운상림마을)",서울특별시 은평구 진관동 19 은평뉴타운상림마을,49.36,,기타 휴게음식점
휴게음식점,지에스GS25 은평모아점,"서울특별시 은평구 서오릉로 273, A동 지층  B01호 (구산동, 모아퍼스트)",서울특별시 은평구 구산동 304-52 모아퍼스트,63,,기타 휴게음식점
휴게음식점,픽커스 구파발역점,"서울특별시 은평구 진관1로 21-39, 메이플카운티 1층 106호 (진관동)",서울특별시 은평구 진관동 100-5 메이플카운티,22.32,,기타 휴게음식점
휴게음식점,지에스25 증산센트럴점,"서울특별시 은평구 수색로 200, 1층 105호 (증산동, DMC센트럴자이)",서울특별시 은평구 증산동 213-20 DMC센트럴자이,10,,기타 휴게음식점
휴게음식점,LionBaker(라이언베이커),"서울특별시 은평구 증산로17길 22-1, 1층 (신사동)",서울특별시 은평구 신사동 348-2,64.18,,기타 휴게음식점
휴게음식점,메가엠지씨커피 서울은빛초점,"서울특별시 은평구 진관3로 67, 914동 1층 107호 (진관동, 은평뉴타운 구파발)",서울특별시 은평구 진관동 22 은평뉴타운 구파발,59.54,,기타 휴게음식점
휴게음식점,이마트24 R센트럴DMC점,"서울특별시 은평구 수색로 200, 상가401동 1층 103호 (증산동, DMC센트럴자이)",서울특별시 은평구 증산동 213-20 DMC센트럴자이,3,,기타 휴게음식점
휴게음식점,바이블루,"서울특별시 은평구 은평로 60-9, 일광투빌딩 2층 203호 (신사동)",서울특별시 은평구 신사동 23-34 일광투빌딩,19.54,,기타 휴게음식점
휴게음식점,더꽈배기,"서울특별시 은평구 진관3로 70, 823동 1층 108-2호 (진관동, 은평뉴타운상림마을)",서울특별시 은평구 진관동 20 은평뉴타운상림마을,26,,기타 휴게음식점
휴게음식점,바나타이거 연신내점,"서울특별시 은평구 연서로 297, 1층 (불광동)",서울특별시 은평구 불광동 430-5,36.3,0-2383-6203,기타 휴게음식점
휴게음식점,바나타이거 구산점,"서울특별시 은평구 서오릉로 171, 1층 (구산동)",서울특별시 은평구 구산동 198-15,109.12,,기타 휴게음식점
휴게음식점,매머드익스프레스 불광혁신파크점,"서울특별시 은평구 통일로 699, 1층 1호 (녹번동)",서울특별시 은평구 녹번동 117-116,13,,기타 휴게음식점
휴게음식점,한끼는 국수,"서울특별시 은평구 연서로17길 49, 1층 (갈현동)",서울특별시 은평구 갈현동 498-2,31.74,,기타 휴게음식점
휴게음식점,이마트24 불광에비뉴점,"서울특별시 은평구 통일로71길 24-1, 1층 (대조동)",서울특별시 은평구 대조동 1-1,3,,편의점
휴게음식점,씨유 신사숭실,"서울특별시 은평구 은평터널로 137, 대영빌딩 1층 (신사동)",서울특별시 은평구 신사동 183-3 대영빌딩,3.3,,기타 휴게음식점
휴게음식점,펀스터(Punster),"서울특별시 은평구 증산로3길 8-15, 1~2층 (증산동)",서울특별시 은평구 증산동 176-6,83.5,,커피숍
휴게음식점,당땡겨,"서울특별시 은평구 응암로12길 1, 2층 (응암동)",서울특별시 은평구 응암동 601-62,89.39,,기타 휴게음식점
휴게음식점,세븐일레븐 응암제일점,"서울특별시 은평구 가좌로10길 29, 1층 (응암동)",서울특별시 은평구 응암동 579-7,3.3,02-3284-8116,기타 휴게음식점
휴게음식점,몽카페,"서울특별시 은평구 갈현로29길 8-1, 1층 (갈현동)",서울특별시 은평구 갈현동 448-38,7.42,,기타 휴게음식점
휴게음식점,커피디지 역말사거리점,"서울특별시 은평구 연서로 69, 1층 101호 (역촌동, 바움샤인빌)",서울특별시 은평구 역촌동 62-8 바움샤인빌,34.55,,기타 휴게음식점
휴게음식점,ON:DO(온:도),"서울특별시 은평구 연서로34길 14, 제1층 제101호 (불광동, 경인에버빌)",서울특별시 은평구 불광동 210-4 경인에버빌,28.52,,기타 휴게음식점
휴게음식점,메가엠지씨커피 불광시장점,"서울특별시 은평구 진흥로 158, 1층 (녹번동)",서울특별시 은평구 녹번동 131-157,54.1,,커피숍
휴게음식점,SWEET SHINE(스위트샤인),"서울특별시 은평구 진관2로 57-7, 252동 상가B101호 (진관동, 은평뉴타운 우물골)",서울특별시 은평구 진관동 81 은평뉴타운 우물골,33.06,,기타 휴게음식점
휴게음식점,101 빌리지,"서울특별시 은평구 응암로34길 17, 1층 좌측호 (응암동)",서울특별시 은평구 응암동 101-78,17,,기타 휴게음식점
휴게음식점,지에스(GS)25 갈현제일,"서울특별시 은평구 갈현로 265, 1층 (갈현동)",서울특별시 은평구 갈현동 433-3,3.3,,편의점
휴게음식점,씨유 DMC우방점,"서울특별시 은평구 증산로3길 26-1, 1층 102,103호 (증산동, DMC우방)",서울특별시 은평구 증산동 244 DMC우방,3.3,,편의점
휴게음식점,업브레드,"서울특별시 은평구 진관3로 67, 상가 911동 1층 103호 (진관동, 은평뉴타운 구파발)",서울특별시 은평구 진관동 22 은평뉴타운 구파발,25,,커피숍
휴게음식점,보드게임카페 레드버튼 연신내,"서울특별시 은평구 연서로29길 8-15, 지하1층 (갈현동)",서울특별시 은평구 갈현동 399-19,240.65,,기타 휴게음식점
휴게음식점,커피이즈커피,"서울특별시 은평구 응암로16길 20-11, 1층 102호 (응암동)",서울특별시 은평구 응암동 351-31,21.58,,기타 휴게음식점
휴게음식점,러프스케치,"서울특별시 은평구 진흥로1나길 2, 상운빌딩 1층 102호 (역촌동)",서울특별시 은평구 역촌동 33-2 상운빌딩,40,,일반조리판매
휴게음식점,포트캔커피 은평구산역점,"서울특별시 은평구 서오릉로 159, 에덴빌딩 1층 우측 3번째호 (구산동)",서울특별시 은평구 구산동 3-1 에덴빌딩,30,,커피숍
휴게음식점,더리터 응암오거리점,"서울특별시 은평구 가좌로 235, 1층 (응암동)",서울특별시 은평구 응암동 589-38,26,,기타 휴게음식점
휴게음식점,COFFEE HOME (커피 홈),"서울특별시 은평구 통일로 581, 1층 (응암동)",서울특별시 은평구 응암동 31-4,47.54,,기타 휴게음식점
휴게음식점,밀키트 별다방,"서울특별시 은평구 불광로 132, 1층 (불광동)",서울특별시 은평구 불광동 13-15,27.6,,기타 휴게음식점
휴게음식점,탑PC,"서울특별시 은평구 은평로 169, 우리빌딩 2층 (응암동)",서울특별시 은평구 응암동 84-9 우리빌딩,217.69,,기타 휴게음식점
휴게음식점,스타벅스 녹번역점,"서울특별시 은평구 통일로 636, 은평 미드스퀘어 1층 110,111,112,113,114,115호 (녹번동)",서울특별시 은평구 녹번동 19-121 은평 미드스퀘어,228,,커피숍
휴게음식점,동그리케이크,"서울특별시 은평구 갈현로36길 6-4, 1층 101호 (갈현동, 라비앙로즈)",서울특별시 은평구 갈현동 429-23 라비앙로즈,37.2,,일반조리판매
